Incident ID,Article URL,Incident Description,Publication Date,Incident Date,Pub Date Minus Incident Date,Province,City or Region,Detailed Location,Incident Category,Gender of Victim(s),Name of Victim(s),Ethnic Community,Black/African/Caribbean,Central Asian,East Asian,Indigenous,Latin American,Middle Eastern,South Asian,Southeast Asian,Identity-Based,Context,Type of Incident,Previous Tags,Needs Review,D4G Notes,CCMF Notes,Status
863,https://lethbridgenewsnow.com/2020/01/25/commemorative-stamp-pays-tribute-to-all-black-hockey-league-in-the-maritimes-3/,Commemorative stamp pays tribute to all-black hockey league in the Maritimes,,2020-01-25,,Nova Scotia,Cherry Brook,,Non-Criminal,,,,,,,,,,,,,Sports: Hockey,,"NC; race relations; anti-racism; Cherry Brook, NS",,,,
864,https://windsorstar.com/news/alleged-manitoba-white-supremacist-had-an-african-canadian-girlfriend-his-mother-says/wcm/df5814e7-f0a2-4bd7-893f-b39efcdae442/,"Manitoba ex-reservist accused of white supremacist plot had African-Canadian girlfriend, mother says",2020-01-23,2020-01-23,0,Manitoba,Winnipeg,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; white supremacist; Winnipeg,,,,
865,https://www.cbc.ca/news/canada/calgary/hate-motivated-crime-police-calgary-1.5438535,Vandalized car in southeast Calgary being investigated as hate crime,2020-01-23,2020-01-23,0,Alberta,Calgary,,,,,,,,,,,,,,,,Vandalism,Police Investigation; vandalism; not specified; Calgary,,,,
866,https://www.ctvnews.ca/canada/toronto-job-applicant-says-recruiter-told-him-amazon-isn-t-hiring-iranians-1.4780553,Toronto job applicant says recruiter told him Amazon isn't hiring Iranians,2020-01-23,2020-01-23,0,Ontario,Toronto,,Non-Criminal,,,Central Asian,,Iran,,,,,,,,,,NC; allegations ; discrimination at work; anti-Iranian; Toronto,,,,
867,https://globalnews.ca/news/6490848/canadian-far-right-groups-internet-fringes/,"Kicked off Facebook, Canadian far-right groups resurface on the internet’s fringes",2020-02-03,2020-02-03,0,,,,Non-Criminal,,,,,,,,,,,,,"Online: Social media, Politics",,NC; political; white supremacist; National,,,,
868,https://www.cbc.ca/news/canada/ottawa/algonquin-college-mural-defaced-arrest-1.5449148,Police arrest man in connection to defaced Indigenous mural,2020-02-01,2020-02-01,0,Ontario,Ottawa,,,,,Indigenous,,,,,,,,,,,Vandalism,Police Investigation; hate crime ; vandalism; anti-indigenous; Ottawa,,,,
869,https://www.thestar.com/news/canada/2020/01/31/ottawa-police-investigate-egging-of-holocaust-monument-as-a-hate-crime.html,Ottawa police investigate egging of Holocaust monument as hate crime,,2020-01-31,,Ontario,Ottawa,,,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,Vandalism,Police Investigation; hate crime ; vandalism; anti-semitic; Ottawa,,,,
870,https://bc.ctvnews.ca/vancouver-police-under-fire-for-delaying-going-public-with-hate-crime-investigations-1.4921824,Vancouver police under fire for delaying going public with hate crime investigations,2020-05-01,2020-05-01,0,British Columbia,Vancouver,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-asian; Vancouver,,,,
871,https://www.cbc.ca/news/canada/montreal/quebec-legault-facebook-hate-speech-1.5447566,Legault's Facebook post flooded with hateful comments,2020-01-31,2020-01-31,0,Quebec,,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Islamophobia,Online: Social media,Hate speech: Other,NC; hate speech; anti-Muslim; Quebec,,,,
872,https://www.citynews1130.com/video/2020/01/30/alt-right-message-pinned-at-concordia/,Alt-right message pinned at Concordia,2020-01-30,2020-01-30,0,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,,,,NC; discrimination at work; white supremacist; Montreal,,,,
873,https://toronto.citynews.ca/2020/01/29/coronavirus-chinatown-toronto/,Business drops in Chinatown in Toronto  after the first case of coronavirus,2020-01-29,2020-01-29,0,Ontario,Toronto,,Non-Criminal,,,East Asian,,,China,,,,,,,,Harassment: Racial profiling,NC; profiled ; discrimination at work; anti-chinese; Toronto,,,,
874,https://www.cjnews.com/news/canada/montreal-does-not-adopt-ihra-definition-of-anti-semitism,MONTREAL DOES NOT ADOPT IHRA DEFINITION OF ANTI-SEMITISM,,2020-01-29,,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,Politics,,NC; political; anti-semitic; Montreal,,,,
875,https://www.timminstoday.com/local-news/white-supremacist-group-targeting-them-with-doxing-threats-say-members-of-sudburys-lgbtq-community-2056561,"White supremacist group' targeting them with doxing, threats, say members of Sudbury's LGBTQ+ community",2020-01-29,2020-01-29,0,Ontario,Sudbury,,Non-Criminal,,,,,,,,,,,,Anti-2SLGBTQIA+,,Harassment: Other,NC; harassment; white supremacist ; anti-LGBTQ2S+; Sudbury,,,,
876,https://aptnnews.ca/2020/01/27/human-rights-case-to-compensate-first-nations-kids-extended-to-late-february/,Human rights case to compensate First Nations kids extended to late February,2020-01-27,2020-01-27,0,,,,Non-Criminal,,,Indigenous,,,,,,,,,,Politics,,NC; human rights ; political; anti-indigenous; National,,,,
877,https://globalnews.ca/news/6547272/watchdog-clears-rcmp-arrest-surrey-vigil-new-zealand-massacre/,Watchdog clears RCMP in arrest at Surrey vigil for victims of New Zealand massacre,2020-02-13,2020-02-13,0,British Columbia,Surrey,,Non-Criminal,,,,,,,,,,,,Anti-2SLGBTQIA+,,Hate speech: Other,NC; allegations ; hate speech; white supremacist ; homophobia; Surrey,,,,
878,https://www.cbc.ca/news/canada/montreal/nazi-memorabilia-montreal-auction-1.5462836,Quite revolting': Nazi relics removed from Montreal auction site after Jewish group sounds alarm,2020-02-13,2020-02-13,0,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,,NC; race relations; anti-semitic; Montreal,,,,
879,https://www.cbc.ca/news/politics/class-action-perry-bellegarde-1.5461577,AFN files $10B class action against federal government over treatment of Indigenous children,2020-02-12,2020-02-12,0,,,,Non-Criminal,,,Indigenous,,,,,,,,,,Politics,,NC; political ; human rights; anti-indigenous; National,,,,
881,https://cfjctoday.com/2020/02/09/100-per-cent-racial-indigenous-hockey-players-dad-rejects-report-on-verbal-abuse/,‘100 per cent racial’: Indigenous hockey player’s dad rejects report on verbal abuse,,2020-02-09,,Nova Scotia,Cape Breton,,Non-Criminal,,,Indigenous,,,,,,,,,,Sports: Hockey,Hate speech: Other,NC; hate speech; anti-indigenous; Cape Breton,,,,
882,https://www.cbc.ca/news/canada/british-columbia/b-c-newspaper-s-coronavirus-headline-called-out-for-racial-discrimination-1.5456658,B.C. newspaper's coronavirus headline called out for racial discrimination,2020-02-07,2020-02-07,0,British Columbia,Vancouver,,Non-Criminal,,,East Asian,,,China,,,,,,,,,NC; race relations; anti-chinese; Vancouver,,,,
883,https://www.thestar.com/news/gta/2020/02/06/this-egyptian-canadian-woman-went-to-withdraw-her-own-money-at-rbc-what-happened-next-is-the-subject-of-a-lawsuit-against-the-bank-and-peel-police.html,This Egyptian-Canadian woman went to withdraw her own money at RBC. What happened next is the subject of a lawsuit against the bank and Peel police,,2020-02-06,,Ontario,Mississauga,,,,,Middle Eastern,,,,,,Egypt,,,Religious discrimination: Islamophobia,,Harassment: Racial profiling,HR investigation; profiled; anti-Muslim; Mississauga,,,,
884,https://www.huffingtonpost.ca/entry/coronavirus-party-queens-university_ca_5e3b5800c5b6b70886f9a83f,‘Coronavirus Party’ At Queen’s University Prompts Apologies From Students,,2020-02-05,,Ontario,Kingston,,Non-Criminal,,,,,,,,,,,,,Educational institute: Post-secondary,,NC; race relations; anti-asian; Kingston,,,,
885,https://www.cbc.ca/news/canada/sudbury/ohrc-hrto-timmins-deaths-1.5453207,"Timmins police, hospital named in Human Rights Tribunal application",2020-02-05,2020-02-05,0,Ontario,Timmins,,,,,Indigenous,,,,,,,,,,Healthcare/public health,,HR investigation; human rights; anti-indigenous; Timmins,,,,
886,https://www.hilltimes.com/2020/02/05/backlogs-lengthy-delays-await-indian-status-applicants-following-removal-of-sex-discrimination-law/233703,"Backlogs, lengthy delays await Indian status applicants following removal of sex discrimination law",,2020-02-05,,,,,Non-Criminal,,,Indigenous,,,,,,,,,Sexism,,,NC; human rights; anti-indigenous ; gendered; National,,,,
887,https://www.stcatharinesstandard.ca/news-story/9871585-hate-aimed-at-first-nations-as-a-result-of-blockades/,Threats and racism towards Niagara's First Nations peoples because of blockades,2020-03-02,2020-03-02,0,Ontario,Niagara,,Non-Criminal,,,Indigenous,,,,,,,,,,Politics,,NC; political ; protest; anti-indigenous; Niagara,,,,
888,https://bc.ctvnews.ca/demonstrators-at-b-c-legislature-say-they-were-visited-by-white-supremacists-friday-1.4833694,Demonstrators at B.C. legislature say they were visited by white supremacists Friday,2020-02-29,2020-02-29,0,British Columbia,Victoria,,Non-Criminal,,,Indigenous,,,,,,,,,,Politics,,NC; political ; protest; white-supremacist ; anti-indigenous; Victoria,,,,
889,https://winnipeg.ctvnews.ca/human-rights-group-calls-for-removal-of-nazi-memorabilia-in-stonewall-auction-1.4832354,Human rights group calls for removal of Nazi memorabilia in Stonewall auction,2020-02-28,2020-02-28,0,Manitoba,Stonewall,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,,"NC; race relations; anti-semitic; Stonewall, MB",,,,
890,https://www.cjnews.com/news/canada/ontario-moves-closer-to-adopting-ihra-definition-of-anti-semitism,ONTARIO MOVES CLOSER TO ADOPTING IHRA DEFINITION OF ANTI-SEMITISM,,2020-02-27,,Ontario,,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,Politics,,NC; political; anti-semitic; Ontario,,,,
894,https://www.cbc.ca/news/canada/calgary/hate-crime-calgary-police-valley-ridge-1.5477685,"Man says strangers threw garbage while yelling racial slur and waving gun, prompting hate crime probe",2020-02-26,2020-02-26,0,Alberta,Calgary,,,,,,,,,,,,,,,,,Police Investigation; hate crime; not specified; Calgary,,,,
897,https://www.cjnews.com/news/canada/bnai-brith-launches-lawsuit-against-the-federal-government,B’NAI BRITH LAUNCHES LAWSUIT AGAINST THE FEDERAL GOVERNMENT,,2020-02-25,,,,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Anti-Semitism,Politics,,NC; political; anti-semitic; National,,,,
898,https://www.vernonmorningstar.com/news/alleged-racially-motivated-vandalism-concerns-penticton-chinese-community/,Alleged racially-motivated vandalism concerns Penticton Chinese community,,2020-02-25,,British Columbia,Penticton,,,,,East Asian,,,China,,,,,,,,,Police Investigation; allegations ; hate crime; anti-chinese; Penticton,,,,
899,https://www.cjnews.com/news/canada/quebecer-accused-of-hate-refused-bail,QUEBECER ACCUSED OF HATE REFUSED BAIL,,2020-02-24,,Quebec,Granby,,Criminal: Unknown,,,,,,,,,,,,Religious discrimination: Anti-Semitism,,Hate speech: Other,"C; hate speech; white supremacist ; anti-semitic; Granby, QC",,,,
900,https://bc.ctvnews.ca/b-c-women-say-they-experienced-racial-discrimination-while-flying-with-air-canada-1.4824004,B.C. women say they experienced racial discrimination while flying with Air Canada,2020-02-23,2020-02-23,0,British Columbia,Vancouver,,,,,Black/African/Caribbean,,,,,,,,,,,Harassment: Racial profiling,HR investigation; profiled; anti-black; Vancouver,,,,
901,https://www.ctvnews.ca/w5/female-police-officers-come-forward-with-allegations-of-sexual-harassment-discrimination-1.4821765,"Female police officers come forward with allegations of sexual harassment, discrimination",2020-02-22,2020-02-22,0,Ontario,Toronto,,,,,Central Asian,,Iran,,,,,,,Sexism,,,HR investigation; discrimination at work; anti-Iranian ; gender; Toronto,,,,
902,https://nationalpost.com/news/canadian-donation-site-stops-fundraising-campaign-for-imprisoned-leader-of-u-s-neo-nazi-group,Canadian donation site stops fundraising campaign for imprisoned leader of U.S. neo-Nazi group,2020-02-20,2020-02-20,0,,,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; National,,,,
903,https://www.citynews1130.com/2020/05/05/suspect-sought-in-attack-on-woman/,"Suspect sought in attack on woman in Vancouver, hate crime section notified",2020-05-05,2020-04-12,23,British Columbia,Vancouver,,,,,,,,,,,,,,,,,Police Investigation; hate crime; anti-asian; Vancouver,,,,
904,https://www.cbc.ca/news/canada/ottawa/police-investigate-hate-incident-covid19-1.5556686,Hate crime unit investigating incidents targeting Asian community,2020-05-05,2020-05-05,0,Ontario,Ottawa,,,,,,,,,,,,,,,,Hate speech: Other,Police Investigation; hate speech; anti-asian; Ottawa,,,,
907,https://globalnews.ca/video/6914886/b-c-government-appoints-task-force-to-combat-anti-asian-hate-crime,B.C. government appoints task force to combat anti-Asian hate crime,,2020-05-06,,British Columbia,,,Non-Criminal,,,,,,,,,,,,,Politics,,NC; political; anti-racism; British Columbia,,,,
908,https://bc.ctvnews.ca/memorial-bench-for-late-mother-defaced-with-anti-china-graffiti-1.4927503,Memorial bench for late mother defaced with anti-China graffiti,2020-05-06,2020-05-06,0,British Columbia,Vancouver,,,,,East Asian,,,China,,,,,,,,Vandalism,unknown; vandalism; anti-chinese; Vancouver,,,,
909,https://bc.ctvnews.ca/violent-skytrain-attack-surveillance-video-leads-to-arrest-of-suspect-charges-laid-1.4918930,"Violent SkyTrain attack: Surveillance video leads to arrest of suspect, charges laid",2020-04-30,2020-04-30,0,British Columbia,Vancouver,,,,,,,,,,,,,,,,,Police Investigation; hate crime; anti-POC; Vancouver,,,,
910,https://www.insauga.com/peel-district-school-board-terminates-school-council-chair-for-islamophobic-tweet,Peel District School Board terminates school council chair for Islamophobic tweet,2020-05-06,2020-05-06,0,Ontario,Bolton,,Non-Criminal,,,,,,,,,,,,Religious discrimination: Islamophobia,Educational institute: Other,Hate speech: Other,"NC; hate speech; anti-muslim; Bolton, ON",,,,
914,https://www.cbc.ca/news/canada/saskatchewan/dollarama-english-only-1.5568416?fbclid=IwAR2JbS3Wa5vCwbtXiUDNdDhzw6Hh_nyBa9ohHlONU17kEZt6sfYmxNvvfsE,English only' policy at Dollarama shocks and appalls Regina customer,2020-05-14,2020-05-14,0,Saskatchewan,Regina,,Non-Criminal,,,Southeast Asian,,,,,,,,Philippines,Xenophobia,,,NC; discrimination at work; anti-immigrant ; anti-Filipino; Regina,,,,
915,https://globalnews.ca/news/6947103/east-vancouver-racist-incident/?fbclid=IwAR05IO85B42cr3nfmaGytI1W_9oG6NjNdps7zQTuXDaNsnoXJKu2H6dxchw,‘It’s up to all of us’: B.C. woman speaks out after intervening in racist incident,2020-05-14,2020-05-14,0,British Columbia,Vancouver,,Non-Criminal,,,East Asian,,,China,,,,,,,,Harassment: Racial profiling,NC; profiled; anti-Chinese; Vancouver,,,,
916,https://www.citynews1130.com/2020/05/12/activist-bryan-adams-covid-post-racist/,Bryan Adams' COVID-19 post promotes 'racist collective': activist,2020-05-12,2020-05-12,0,,,,Non-Criminal,,,East Asian,,,China,,,,,,,,Hate speech: Other,NC; hate speech; anti-Chinese; National,,,,
917,https://www.cbc.ca/news/canada/british-columbia/richmond-bc-clara-kan-racism-covid-19-1.5565451,I'm not going to hide': Richmond woman describes how she stood tall against alleged racist taunts,2020-05-12,2020-05-12,0,British Columbia,Richmond,Steveston,,,,East Asian,,,China,,,,,,,,Hate speech: Other,"Police Investigation; hate speech; anti-Chinese; Steveston, BC",,,,
918,https://www.cbc.ca/news/canada/british-columbia/suspect-dead-racist-attack-public-transit-1.5568475,"Suspect in Vancouver bus attack has died of an overdose, police say",2020-05-13,2020-05-12,1,British Columbia,Vancouver,,,,,,,,,,,,,,,Transit,Hate speech: Other,Police Investigation; hate speech; anti-Asian; Vancouver,,,,
919,https://leaderpost.com/news/saskatchewan/racist-comments-posted-on-anniversary-of-sask-teens-death/,Racist comments posted on anniversary of Sask. teen's death,2020-05-08,2020-05-08,0,Saskatchewan,Regina,,Non-Criminal,,,Black/African/Caribbean,,,,,,,,,,,Hate speech: Other,NC; hate speech; anti-black; Regina,,,,
920,https://ottawasun.com/news/local-news/abuse-or-racism-toward-people-of-asian-descent-is-now-being-documented/wcm/b5b7aae6-3606-4452-8637-e3f4656d838b,Abuse or racism toward people of Asian descent is now being documented,2020-05-14,2020-05-14,0,Quebec,Montreal,,Non-Criminal,,,,,,,,,,,,,,,NC; race relations; anti-racism; Montreal,,,,
921,https://ottawa.ctvnews.ca/ottawa-police-encourage-residents-to-report-racist-incidents-1.4936444,"East Asian pedestrians yelled, sworn at by occupants in car",2020-05-12,2020-04-29,13,Ontario,Ottawa,,,,,,,,,,,,,,,,Harassment: Other,Police Investigation; harassment; anti-asian; Ottawa,,,,
922,https://globalnews.ca/news/6884140/derek-sloan-theresa-tam-attack/,"Ontario Tory MPs pressed Sloan to apologize for questioning top doctor’s loyalties. Instead, he defended himself",2020-04-29,2020-04-29,0,,,,Non-Criminal,,,East Asian,,,China,,,,,,,Politics,,NC; political; anti-Chinese; National,,,,
